User Unique ID,Training Title,Training Locator Number,Reactionnaire Question,Question ID,Question User Response
0b938eff-fd5d-43de-a796-b918af7f5469,Understanding and Undoing Implicit Bias (Virtual ILT),12404,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,Agree
0b938eff-fd5d-43de-a796-b918af7f5469,Understanding and Undoing Implicit Bias (Virtual ILT),12404,I believe this learning program will help me do my current job better.,4478,Agree
0b938eff-fd5d-43de-a796-b918af7f5469,Understanding and Undoing Implicit Bias (Virtual ILT),12404,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Satisfied
0b938eff-fd5d-43de-a796-b918af7f5469,Understanding and Undoing Implicit Bias (Virtual ILT),12404,"On a scale of 0-10, how likely is it that you would recommend this learning program to a colleague? (0 = Not at all likely, 10 = Extremely likely)",4505,10
0b938eff-fd5d-43de-a796-b918af7f5469,Understanding and Undoing Implicit Bias (Virtual ILT),12404,I felt comfortable using the video conferencing platform to participate in this learning program.,5011,Agree
0b938eff-fd5d-43de-a796-b918af7f5469,Understanding and Undoing Implicit Bias (Virtual ILT),12404,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Agree
0b938eff-fd5d-43de-a796-b918af7f5469,Understanding and Undoing Implicit Bias (Virtual ILT),12404,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Agree
0b938eff-fd5d-43de-a796-b918af7f5469,Understanding and Undoing Implicit Bias (Virtual ILT),12404,Recall key implicit bias (IB) concepts and key points.,5362,Agree
74da7f5a-f40e-4f0d-b1fd-ce1bf20815e4,Understanding and Undoing Implicit Bias (Virtual ILT),12404,How satisfied are you with the Cornerstone learning management system?,4491,Satisfied
74da7f5a-f40e-4f0d-b1fd-ce1bf20815e4,Understanding and Undoing Implicit Bias (Virtual ILT),12404,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,No
74da7f5a-f40e-4f0d-b1fd-ce1bf20815e4,Understanding and Undoing Implicit Bias (Virtual ILT),12404,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Agree
74da7f5a-f40e-4f0d-b1fd-ce1bf20815e4,Understanding and Undoing Implicit Bias (Virtual ILT),12404,How satisfied are you with taking this learning program in a virtual format?,5309,Extremely Satisfied
74da7f5a-f40e-4f0d-b1fd-ce1bf20815e4,Understanding and Undoing Implicit Bias (Virtual ILT),12404,Recall key implicit bias (IB) concepts and key points.,5362,Agree
74da7f5a-f40e-4f0d-b1fd-ce1bf20815e4,Understanding and Undoing Implicit Bias (Virtual ILT),12404,Apply debiasing strategies to undo individual implicit bias,5380,Agree
9128933c-4a94-4bc4-bcf3-da46ee759b13,Understanding and Undoing Implicit Bias (Virtual ILT),12404,"Prior to today, I knew how this learning program was intended to impact my job performance.",4454,Disagree
9128933c-4a94-4bc4-bcf3-da46ee759b13,Understanding and Undoing Implicit Bias (Virtual ILT),12404,The skills practice activities showed me how to use this learning on the job.,4460,Strongly Agree
9128933c-4a94-4bc4-bcf3-da46ee759b13,Understanding and Undoing Implicit Bias (Virtual ILT),12404,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,Strongly Agree
9128933c-4a94-4bc4-bcf3-da46ee759b13,Understanding and Undoing Implicit Bias (Virtual ILT),12404,How satisfied are you with the Workforce Institute Help Desk (phone and/or email support)?,4498,Extremely Satisfied
9128933c-4a94-4bc4-bcf3-da46ee759b13,Understanding and Undoing Implicit Bias (Virtual ILT),12404,What could be done differently to improve your overall learning experience?,4517,
9128933c-4a94-4bc4-bcf3-da46ee759b13,Understanding and Undoing Implicit Bias (Virtual ILT),12404,Which other training topics or learning methods would support your job performance?,4526,
9128933c-4a94-4bc4-bcf3-da46ee759b13,Understanding and Undoing Implicit Bias (Virtual ILT),12404,I felt comfortable using the video conferencing platform to participate in this learning program.,5011,Strongly Agree
9128933c-4a94-4bc4-bcf3-da46ee759b13,Understanding and Undoing Implicit Bias (Virtual ILT),12404,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
9128933c-4a94-4bc4-bcf3-da46ee759b13,Understanding and Undoing Implicit Bias (Virtual ILT),12404,How satisfied are you with the online interaction you had with the facilitators?,5315,Extremely Satisfied
9128933c-4a94-4bc4-bcf3-da46ee759b13,Understanding and Undoing Implicit Bias (Virtual ILT),12404,Recall key implicit bias (IB) concepts and key points.,5362,Strongly Agree
9128933c-4a94-4bc4-bcf3-da46ee759b13,Understanding and Undoing Implicit Bias (Virtual ILT),12404,Apply debiasing strategies to undo individual implicit bias,5380,Strongly Agree
b79e65cd-eeec-49c6-8323-eba7f817c6cd,Understanding and Undoing Implicit Bias (Virtual ILT),12404,I believe this learning program will help me do my current job better.,4478,Agree
b79e65cd-eeec-49c6-8323-eba7f817c6cd,Understanding and Undoing Implicit Bias (Virtual ILT),12404,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Satisfied
b79e65cd-eeec-49c6-8323-eba7f817c6cd,Understanding and Undoing Implicit Bias (Virtual ILT),12404,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,No
b79e65cd-eeec-49c6-8323-eba7f817c6cd,Understanding and Undoing Implicit Bias (Virtual ILT),12404,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Agree
b79e65cd-eeec-49c6-8323-eba7f817c6cd,Understanding and Undoing Implicit Bias (Virtual ILT),12404,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Agree
b79e65cd-eeec-49c6-8323-eba7f817c6cd,Understanding and Undoing Implicit Bias (Virtual ILT),12404,Recall key implicit bias (IB) concepts and key points.,5362,Agree
b79e65cd-eeec-49c6-8323-eba7f817c6cd,Understanding and Undoing Implicit Bias (Virtual ILT),12404,Apply debiasing strategies to undo individual implicit bias,5380,
7c1fc38c-9062-4aff-9ad6-f3e76734ccaa,Understanding and Undoing Implicit Bias (Virtual ILT),12404,How satisfied are you with the Cornerstone learning management system?,4491,Satisfied
7c1fc38c-9062-4aff-9ad6-f3e76734ccaa,Understanding and Undoing Implicit Bias (Virtual ILT),12404,How satisfied are you with the Workforce Institute Help Desk (phone and/or email support)?,4498,Satisfied
7c1fc38c-9062-4aff-9ad6-f3e76734ccaa,Understanding and Undoing Implicit Bias (Virtual ILT),12404,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,Yes
7c1fc38c-9062-4aff-9ad6-f3e76734ccaa,Understanding and Undoing Implicit Bias (Virtual ILT),12404,Which other training topics or learning methods would support your job performance?,4526,anything from these instructors
7c1fc38c-9062-4aff-9ad6-f3e76734ccaa,Understanding and Undoing Implicit Bias (Virtual ILT),12404,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,
7c1fc38c-9062-4aff-9ad6-f3e76734ccaa,Understanding and Undoing Implicit Bias (Virtual ILT),12404,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
7c1fc38c-9062-4aff-9ad6-f3e76734ccaa,Understanding and Undoing Implicit Bias (Virtual ILT),12404,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Strongly Agree
7c1fc38c-9062-4aff-9ad6-f3e76734ccaa,Understanding and Undoing Implicit Bias (Virtual ILT),12404,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Strongly Agree
